tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,nconst,director
tt0084390,movie,The Ballad of Narayama,1983,130,Drama,7.9,6668,nm0408076,Shôhei Imamura
tt0084395,movie,Class Reunion,1982,84,"Comedy,Horror",4.8,1861,nm0588964,Michael Miller
tt0084408,movie,Next of Kin,1982,89,"Horror,Mystery",6.4,1566,nm0931838,Tony Williams
tt0084412,movie,Night Shift,1982,106,Comedy,6.6,13226,nm0000165,Ron Howard
tt0084422,movie,The Night of the Shooting Stars,1982,107,"Drama,Romance,War",7.4,3582,nm0851752,Paolo Taviani
tt0084423,movie,La nuit de Varennes,1982,150,"Drama,History",7.4,1899,nm0778633,Ettore Scola
tt0084424,movie,Warriors of the Wasteland,1983,91,"Action,Romance,Sci-Fi",4.6,2251,nm0144758,Enzo G. Castellari
tt0084434,movie,An Officer and a Gentleman,1982,124,"Drama,Romance",7,46089,nm0000431,Taylor Hackford
tt0084445,movie,One from the Heart,1981,107,"Drama,Musical,Romance",6.5,4876,nm0000338,Francis Ford Coppola
tt0084469,movie,Paradise,1982,100,"Adventure,Romance",5,2290,nm0318795,Stuart Gillard
tt0084472,movie,Parasite,1982,85,"Horror,Sci-Fi",3.8,1987,nm0023929,Charles Band
tt0084477,movie,Partners,1982,93,"Comedy,Crime",5.3,1068,nm0123273,James Burrows
tt0084481,movie,Passion,1982,88,"Comedy,Drama",6.2,2193,nm0000419,Jean-Luc Godard
tt0084488,movie,Permanent Vacation,1980,75,"Comedy,Drama",6.4,7878,nm0000464,Jim Jarmusch
tt0084489,movie,Personal Best,1982,124,"Drama,Sport",6.3,2341,nm0001801,Robert Towne
tt0084503,movie,Pink Floyd: The Wall,1982,95,"Animation,Drama,Fantasy",8.1,72710,nm0000570,Alan Parker
tt0084504,movie,The Pirate Movie,1982,105,"Adventure,Comedy,Musical",5.3,3879,nm0002175,Ken Annakin
tt0084509,movie,The Plague Dogs,1982,103,"Adventure,Animation,Drama",7.8,6462,nm0742034,Martin Rosen
tt0084516,movie,Poltergeist,1982,114,"Horror,Thriller",7.3,134542,nm0001361,Tobe Hooper
tt0084522,movie,Porky's,1981,94,Comedy,6.2,36301,nm0163706,Bob Clark
tt0084548,movie,Interrogation,1989,118,"Crime,Drama,Thriller",8,2828,nm0003794,Ryszard Bugajski
tt0084549,movie,Blind Chance,1987,114,Drama,7.9,7685,nm0001425,Krzysztof Kieslowski
tt0084555,movie,Le père Noël est une ordure,1982,88,Comedy,7.6,7988,nm0688585,Jean-Marie Poiré
tt0084556,movie,Q,1982,93,"Crime,Horror,Mystery",6,6247,nm0169540,Larry Cohen
tt0084565,movie,Querelle,1982,108,Drama,6.8,5422,nm0001202,Rainer Werner Fassbinder
tt0084573,movie,Raw Force,1982,86,"Action,Adventure,Comedy",5.4,1374,nm0614236,Edward D. Murphy
tt0084589,movie,The Return of Martin Guerre,1982,122,"Biography,Crime,Drama",7.4,3819,nm0897045,Daniel Vigne
tt0084597,movie,Richard Pryor: Live on the Sunset Strip,1982,82,"Comedy,Documentary",7.7,3544,nm0493615,Joe Layton
tt0084620,movie,I Enjoy the World with You,1983,82,"Comedy,Family",7.7,1119,nm0688949,Marie Polednáková
tt0084628,movie,Sans Soleil,1983,104,"Documentary,Drama",8,8780,nm0003408,Chris Marker
tt0084629,movie,Private Popsicle,1982,107,"Comedy,Drama,Romance",5.5,1091,nm0203246,Boaz Davidson
tt0084630,movie,Satte Pe Satta,1982,160,"Action,Comedy,Drama",7.2,2827,nm0802692,Raj N. Sippy
tt0084633,movie,Savannah Smiles,1982,105,"Comedy,Family",7.2,1761,nm0210472,Pierre De Moro
tt0084649,movie,The Secret of NIMH,1982,82,"Adventure,Animation,Drama",7.6,34463,nm0089940,Don Bluth
tt0084654,movie,Veronika Voss,1982,104,Drama,7.8,5667,nm0001202,Rainer Werner Fassbinder
tt0084658,movie,The Sender,1982,91,"Drama,Horror,Sci-Fi",6.1,1356,nm0002337,Roger Christian
tt0084667,movie,Shakti,1982,166,"Action,Crime,Drama",7.7,1763,nm0802693,Ramesh Sippy
tt0084675,movie,Shoot the Moon,1982,124,Drama,6.9,2318,nm0000570,Alan Parker
tt0084684,movie,Silent Rage,1982,103,"Action,Crime,Horror",5.5,4677,nm0588964,Michael Miller
tt0084690,movie,Six Pack,1982,108,"Comedy,Drama,Sport",5.9,2500,nm0677951,Daniel Petrie
tt0084694,movie,The Slayer,1982,90,"Horror,Mystery",5.2,1803,nm0136592,J.S. Cardone
tt0084695,movie,The Slumber Party Massacre,1982,77,Horror,5.7,9618,nm0427468,Amy Holden Jones
tt0084698,movie,Smithereens,1982,93,"Drama,Music",6.8,1446,nm0782384,Susan Seidelman
tt0084707,movie,Sophie's Choice,1982,150,"Drama,Romance",7.6,38866,nm0001587,Alan J. Pakula
tt0084716,movie,Sportloto-82,1982,95,"Action,Adventure,Comedy",6.9,1577,nm0301145,Leonid Gaidai
tt0084719,movie,The New York Ripper,1982,91,"Horror,Mystery,Thriller",6.4,8708,nm0002086,Lucio Fulci
tt0084725,movie,The State of Things,1982,121,Drama,7.1,2610,nm0000694,Wim Wenders
tt0084726,movie,Star Trek II: The Wrath of Khan,1982,113,"Action,Adventure,Sci-Fi",7.7,108133,nm0583292,Nicholas Meyer
tt0084732,movie,Still of the Night,1982,93,"Crime,Drama,Mystery",6.1,3879,nm0000914,Robert Benton
tt0084737,movie,Summer Lovers,1982,98,"Comedy,Drama,Romance",5.7,3609,nm0459170,Randal Kleiser
tt0084739,movie,Superstition,1982,86,Horror,5.8,2351,nm0730586,James W. Roberson
tt0084740,movie,El Sur,1983,95,"Drama,Romance",7.9,4066,nm0258977,Víctor Erice
tt0084745,movie,Swamp Thing,1982,91,"Horror,Sci-Fi",5.4,12347,nm0000127,Wes Craven
tt0084749,movie,The Sword and the Sorcerer,1982,100,"Action,Adventure,Fantasy",5.6,5330,nm0089502,Albert Pyun
tt0084750,movie,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,1984,102,"Action,Adventure,Fantasy",4.5,1825,nm0917358,Stephen Weeks
tt0084755,movie,Taboo II,1982,97,"Adult,Drama",7.2,1017,nm0828540,Kirdy Stevens
tt0084776,movie,Tempest,1982,140,"Comedy,Drama,Fantasy",6.5,2071,nm0005196,Paul Mazursky
tt0084777,movie,Tenebrae,1982,101,"Horror,Mystery,Thriller",7.1,19004,nm0000783,Dario Argento
tt0084780,movie,A Tight Spot,1982,92,Comedy,8.2,2828,nm0590525,Mica Milosevic
tt0084783,movie,Tex,1982,103,Drama,6.5,1870,nm0006853,Tim Hunter
tt0084786,movie,They Call Me Bruce,1982,87,"Action,Comedy",5.7,1348,nm0393212,Elliott Hong
tt0084787,movie,The Thing,1982,109,"Horror,Mystery,Sci-Fi",8.1,347568,nm0000118,John Carpenter
tt0084788,movie,Things Are Tough All Over,1982,90,"Action,Comedy",6,2898,nm0043169,Thomas K. Avildsen
tt0084796,movie,Time Walker,1982,83,"Horror,Sci-Fi",3.4,1410,nm1093785,Tom Kennedy
tt0084805,movie,Tootsie,1982,116,"Comedy,Drama,Romance",7.4,92247,nm0001628,Sydney Pollack
tt0084809,movie,The Toy,1982,102,Comedy,5.9,10724,nm0001149,Richard Donner
tt0084814,movie,Trail of the Pink Panther,1982,96,"Comedy,Crime,Mystery",5,9093,nm0001175,Blake Edwards
tt0084821,movie,La traviata,1982,109,"Drama,Music",6.9,1277,nm0001874,Franco Zeffirelli
tt0084827,movie,TRON,1982,96,"Action,Adventure,Sci-Fi",6.8,108974,nm0513974,Steven Lisberger
tt0084845,movie,Uuno Turhapuro menettää muistinsa,1982,82,Comedy,5.8,1041,nm0463740,Ere Kokkonen
tt0084854,movie,Venom,1981,93,"Horror,Thriller",5.8,2301,nm0353592,Piers Haggard
tt0084855,movie,The Verdict,1982,129,Drama,7.7,33620,nm0001486,Sidney Lumet
tt0084861,movie,Vice Squad,1982,97,"Action,Crime,Drama",6.5,1771,nm0792446,Gary Sherman
tt0084865,movie,Victor Victoria,1982,134,"Comedy,Music,Musical",7.6,18463,nm0001175,Blake Edwards
tt0084867,movie,Vigilante,1982,90,"Action,Crime,Thriller",6.5,2592,nm0527350,William Lustig
tt0084873,movie,A Railway Station for Two,1983,141,"Drama,Romance",7.9,2661,nm0752922,Eldar Ryazanov
tt0084874,movie,Volver a empezar,1982,87,Drama,7,1155,nm0305054,José Luis Garci
tt0084887,movie,Battletruck,1982,91,"Action,Adventure,Sci-Fi",5,1042,nm0170113,Harley Cokeliss
tt0084899,movie,White Dog,1982,90,"Drama,Horror",7.1,8114,nm0002087,Samuel Fuller
tt0084904,movie,Wild Style,1983,82,"Drama,Music",7.1,2130,nm0013869,Charlie Ahearn
tt0084917,movie,The World According to Garp,1982,136,"Comedy,Drama",7.2,24027,nm0001351,George Roy Hill
tt0084920,movie,Wrong Is Right,1982,117,"Comedy,Drama,Thriller",5.7,1642,nm0112218,Richard Brooks
tt0084921,movie,Five Elements Ninjas,1982,107,"Action,Drama",7.4,2023,nm0151653,Cheh Chang
tt0084924,movie,Duel to the Death,1983,86,"Action,Drama",7.2,1607,nm0155642,Siu-Tung Ching
tt0084934,movie,Yol,1982,114,Drama,8.2,11452,nm0351410,Serif Gören
tt0084935,movie,"Yor, the Hunter from the Future",1983,88,"Action,Adventure,Fantasy",4.5,2616,nm0546672,Antonio Margheriti
tt0084938,movie,Young Doctors in Love,1982,96,Comedy,5.5,2838,nm0005190,Garry Marshall
tt0084945,movie,Zapped!,1982,98,"Comedy,Fantasy,Sci-Fi",5,5799,nm0742820,Robert J. Rosenthal
tt0084953,movie,The Quack,1982,128,"Drama,Romance",7.8,2223,nm0388956,Jerzy Hoffman
tt0084955,movie,Mad Mission,1982,93,"Action,Comedy",6.8,1274,nm0874676,Eric Tsang
tt0085121,movie,10 to Midnight,1983,101,"Crime,Drama,Thriller",6.3,6154,nm0496746,J. Lee Thompson
tt0085124,movie,1990: The Bronx Warriors,1982,92,"Action,Sci-Fi,Thriller",5.3,2726,nm0144758,Enzo G. Castellari
tt0085125,movie,2019: After the Fall of New York,1983,96,"Action,Horror,Sci-Fi",5.6,2622,nm0553941,Sergio Martino
tt0085154,movie,All the Right Moves,1983,91,"Drama,Romance,Sport",5.9,14912,nm0152469,Michael Chapman
tt0085159,movie,Amityville 3-D,1983,105,Horror,4.1,5357,nm0281507,Richard Fleischer
tt0085178,movie,Ardh Satya,1983,130,"Crime,Drama",8.2,1445,nm0631539,Govind Nihalani
tt0085180,movie,L'Argent,1983,85,"Crime,Drama",7.5,7529,nm0000975,Robert Bresson
tt0085183,movie,"Ator, the Fighting Eagle",1982,98,"Action,Adventure,Fantasy",3.2,1847,nm0001090,Joe D'Amato
tt0085204,movie,BMX Bandits,1983,88,"Adventure,Crime,Drama",5.5,4532,nm0872062,Brian Trenchard-Smith
tt0085208,movie,Baby It's You,1983,105,"Comedy,Drama,Romance",6.3,1638,nm0000626,John Sayles
tt0085210,movie,Bad Boys,1983,123,"Crime,Drama,Thriller",7.2,13169,nm0742819,Rick Rosenthal
tt0085213,movie,Le Bal,1983,112,"History,Musical",7.8,2369,nm0778633,Ettore Scola
tt0085215,movie,Balkan ekspres,1983,102,"Comedy,War",7.8,1985,nm0050126,Branko Baletic
tt0085218,movie,Barefoot Gen,1983,83,"Animation,Biography,Drama",8,6736,nm0556048,Mori Masaki
tt0085224,movie,The Being,1983,82,"Horror,Sci-Fi",4.2,1137,nm0465034,Jackie Kong
tt0085234,movie,Betrayal,1983,95,"Drama,Thriller",7.1,1409,nm0427880,David Hugh Jones
tt0085236,movie,Beyond the Limit,1983,104,"Drama,Romance,Thriller",5.8,1142,nm0533334,John Mackenzie
tt0085244,movie,The Big Chill,1983,105,"Comedy,Drama",7.2,31095,nm0001410,Lawrence Kasdan
tt0085248,movie,The Black Stallion Returns,1983,103,"Adventure,Family",6,1911,nm0198395,Robert Dalva
tt0085253,movie,Blood Rage,1987,82,Horror,5.8,2996,nm0342626,John Grissmer
tt0085255,movie,Blue Thunder,1983,109,"Action,Crime,Drama",6.4,15963,nm0000824,John Badham
tt0085271,movie,Brainstorm,1983,106,"Sci-Fi,Thriller",6.5,10410,nm0874320,Douglas Trumbull
tt0085276,movie,Breathless,1983,100,"Action,Drama,Romance",5.9,7982,nm0564319,Jim McBride
tt0085297,movie,Carmen,1983,102,"Drama,Music,Romance",7.6,2782,nm0767022,Carlos Saura
tt0085303,movie,A Blade in the Dark,1983,110,"Horror,Mystery,Thriller",6,2790,nm0000877,Lamberto Bava
tt0085318,movie,Chained Heat,1983,95,"Action,Crime,Drama",5,1978,nm0629418,Paul Nicholas
tt0085327,movie,Who Finds a Friend Finds a Treasure,1981,108,"Action,Adventure,Comedy",7.2,9651,nm0179281,Sergio Corbucci
tt0085328,movie,The Key,1983,116,"Drama,History,Romance",5.5,2379,nm0000972,Tinto Brass
tt0085333,movie,Christine,1983,110,"Horror,Thriller",6.7,66853,nm0000118,John Carpenter
tt0085334,movie,A Christmas Story,1983,94,"Comedy,Family",8,126629,nm0163706,Bob Clark
tt0085335,movie,Chuchelo,1984,127,Drama,7.7,1379,nm0125909,Rolan Bykov
tt0085346,movie,Class,1983,98,"Comedy,Drama,Romance",6,9066,nm0137573,Lewis John Carlino
tt0085354,movie,The ComDads,1983,92,"Comedy,Crime",7,4964,nm0891554,Francis Veber
tt0085356,movie,Conquest,1983,88,"Action,Adventure,Fantasy",5.2,1717,nm0002086,Lucio Fulci
tt0085361,movie,Coolie,1983,177,"Action,Comedy,Drama",6.7,1826,nm0220828,Manmohan Desai
tt0085370,movie,Entre Nous,1983,110,"Biography,Drama,War",7.2,1504,nm0476123,Diane Kurys
tt0085380,movie,Cross Creek,1983,127,"Biography,Drama,Romance",7,1467,nm0728688,Martin Ritt
tt0085382,movie,Cujo,1983,93,"Horror,Thriller",6.1,36698,nm0853546,Lewis Teague
tt0085384,movie,Curse of the Pink Panther,1983,109,"Comedy,Crime,Mystery",4.3,5287,nm0001175,Blake Edwards
tt0085385,movie,Curtains,1983,89,"Horror,Mystery,Thriller",5.7,3764,nm0162992,Richard Ciupka
tt0085387,movie,D.C. Cab,1983,100,"Action,Comedy",5.6,4183,nm0001708,Joel Schumacher
tt0085390,movie,Daffy Duck's Movie: Fantastic Island,1983,78,"Animation,Comedy,Family",7.1,1601,nm0293989,Friz Freleng
tt0085398,movie,Daniel,1983,130,Drama,6.6,1065,nm0001486,Sidney Lumet
tt0085407,movie,The Dead Zone,1983,103,"Drama,Horror,Sci-Fi",7.2,57202,nm0000343,David Cronenberg
tt0085412,movie,Deal of the Century,1983,99,"Comedy,Crime",4.7,3403,nm0001243,William Friedkin
tt0085426,movie,Le Dernier Combat (The Last Battle),1983,92,Sci-Fi,6.8,5334,nm0000108,Luc Besson
tt0085450,movie,Doctor Detroit,1983,89,Comedy,5.3,5139,nm0696309,Michael Pressman
tt0085461,movie,The Dresser,1983,118,Drama,7.6,4541,nm0946811,Peter Yates
tt0085470,movie,Easy Money,1983,95,Comedy,6.3,7442,nm0797526,James Signorelli
tt0085475,movie,Eddie and the Cruisers,1983,95,"Drama,Music,Mystery",6.9,6442,nm0203429,Martin Davidson
tt0085478,movie,Educating Rita,1983,110,"Comedy,Drama",7.2,11610,nm0318150,Lewis Gilbert
tt0085482,movie,El Norte,1983,141,Drama,7.7,4569,nm0622695,Gregory Nava
tt0085486,movie,Emmanuelle IV,1984,90,"Drama,Romance",3.4,1158,nm0163095,Francis Leroi
tt0085496,movie,Dark Habits,1983,114,"Comedy,Drama",6.6,5771,nm0000264,Pedro Almodóvar
tt0085518,movie,Faces of Death II,1981,85,"Documentary,Horror",3.6,1607,nm0777291,John Alan Schwartz
tt0085524,movie,Fantozzi subisce ancora,1983,85,Comedy,6.5,1757,nm0661345,Neri Parenti
tt0085533,movie,All the Youthful Days,1983,99,Drama,7.4,1100,nm0396284,Hsiao-Hsien Hou
tt0085542,movie,Fire and Ice,1983,81,"Adventure,Animation,Fantasy",6.6,8890,nm0000835,Ralph Bakshi
tt0085549,movie,Flashdance,1983,95,"Drama,Music,Romance",6.2,44622,nm0001490,Adrian Lyne
tt0085551,movie,Get Crazy,1983,92,"Comedy,Music",6.8,1008,nm0035106,Allan Arkush
tt0085574,movie,G,1983,109,"Drama,Music,Musical",5.3,1192,nm0383855,Staffan Hildebrand
tt0085599,movie,Sweet Bunch,1983,154,"Crime,Drama,Thriller",7.4,1297,nm0631799,Nikos Nikolaidis
tt0085601,movie,Go for It,1983,107,"Action,Adventure,Comedy",7.2,8320,nm0005645,Enzo Barboni
tt0085603,movie,Going Berserk,1983,84,Comedy,5.3,1507,nm0825731,David Steinberg
tt0085615,movie,Gorky Park,1983,128,"Crime,Drama,Mystery",6.8,11720,nm0000776,Michael Apted
tt0085622,movie,The Grey Fox,1982,110,"Biography,Drama,Romance",7.4,1529,nm0097491,Phillip Borsos
tt0085636,movie,Halloween III: Season of the Witch,1982,98,"Horror,Mystery,Sci-Fi",4.9,40616,nm0908890,Tommy Lee Wallace
tt0085640,movie,Hammett,1982,97,"Crime,Drama,Mystery",6.5,2763,nm0000694,Wim Wenders
tt0085656,movie,Heart Like a Wheel,1983,113,"Biography,Drama,Romance",6.8,1204,nm0438279,Jonathan Kaplan
tt0085672,movie,Hercules,1983,98,"Adventure,Fantasy",4,3328,nm0172826,Luigi Cozzi
tt0085678,movie,High Road to China,1983,105,"Adventure,Drama,Romance",6.1,4694,nm0404606,Brian G. Hutton
tt0085693,movie,House of the Long Shadows,1983,102,"Comedy,Horror,Mystery",6.3,2859,nm0908103,Pete Walker
tt0085694,movie,The House on Sorority Row,1982,91,"Horror,Mystery,Thriller",6,6630,nm0743093,Mark Rosman
tt0085701,movie,The Hunger,1983,97,"Drama,Horror",6.7,21706,nm0001716,Tony Scott
tt0085743,movie,Jaane Bhi Do Yaaro,1983,132,"Comedy,Drama",8.4,12126,nm0787453,Kundan Shah
tt0085750,movie,Jaws 3-D,1983,99,"Adventure,Horror,Thriller",3.7,37274,nm0023469,Joe Alves
tt0085755,movie,The Jigsaw Man,1983,94,Thriller,5.2,1398,nm0950109,Terence Young
tt0085764,movie,Joysticks,1983,88,Comedy,4.5,1690,nm0163990,Greydon Clark
tt0085768,movie,Kakav deda takav unuk,1983,92,Comedy,7.3,1078,nm0129970,Zoran Calic
tt0085780,movie,The Keep,1983,96,"Drama,Fantasy,Horror",5.8,10268,nm0000520,Michael Mann
tt0085794,movie,The King of Comedy,1982,109,"Comedy,Crime,Drama",7.8,78437,nm0000217,Martin Scorsese
tt0085809,movie,Koyaanisqatsi,1982,86,"Documentary,Music",8.3,33215,nm0716585,Godfrey Reggio
tt0085811,movie,Krull,1983,116,"Action,Adventure,Sci-Fi",6.1,28808,nm0946811,Peter Yates
tt0085838,movie,Lianna,1983,110,"Drama,Romance",6.7,1493,nm0000626,John Sayles
tt0085852,movie,Liquid Sky,1982,112,"Sci-Fi,Thriller",6.1,5315,nm0875367,Slava Tsukerman
tt0085859,movie,Local Hero,1983,111,"Comedy,Drama",7.3,19779,nm0287025,Bill Forsyth
tt0085862,movie,Lone Wolf McQuade,1983,107,"Action,Crime,Drama",6.4,10179,nm0142587,Steve Carver
tt0085864,movie,Fearless Hyena 2,1983,92,Action,5.2,1354,nm0150839,Chuan Chen
tt0085867,movie,The Lords of Discipline,1983,102,Thriller,6.6,2412,nm0734466,Franc Roddam
tt0085868,movie,Losin' It,1983,100,"Comedy,Drama",4.9,3889,nm0000436,Curtis Hanson
tt0085872,movie,The Loveless,1981,82,Drama,6.1,1434,nm0000941,Kathryn Bigelow
tt0085878,movie,The Moon in the Gutter,1983,137,Drama,6,1194,nm0000894,Jean-Jacques Beineix
tt0085891,movie,The Man Who Loved Women,1983,110,"Comedy,Drama,Romance",5.2,2055,nm0001175,Blake Edwards
tt0085894,movie,The Man with Two Brains,1983,93,"Comedy,Romance,Sci-Fi",6.4,23107,nm0005348,Carl Reiner
tt0085900,movie,Le marginal,1983,100,"Action,Crime,Drama",6.4,2228,nm0220227,Jacques Deray
tt0085913,movie,Masoom,1983,165,"Drama,Family,Musical",8.5,3278,nm0001408,Shekhar Kapur
tt0085918,movie,Mausoleum,1983,96,Horror,5.1,1558,nm0240826,Michael Dugan
tt0085919,movie,Max Dugan Returns,1983,98,"Comedy,Drama",6.6,3162,nm0006889,Herbert Ross
tt0085933,movie,Merry Christmas Mr. Lawrence,1983,123,"Drama,War",7.3,14072,nm0651915,Nagisa Ôshima
tt0085935,movie,Metalstorm: The Destruction of Jared-Syn,1983,84,"Action,Adventure,Romance",3.8,1503,nm0023929,Charles Band
tt0085937,movie,Microwave Massacre,1979,76,"Comedy,Horror",4.1,1951,nm0078540,Wayne Berwick
tt0085970,movie,Mr. Mom,1983,91,"Comedy,Drama",6.5,20010,nm0236769,Stan Dragoti
tt0085980,movie,My Tutor,1983,97,Comedy,5.2,3005,nm0101055,George Bowers
tt0085991,movie,Antarctica,1983,143,"Adventure,Drama",7.7,1372,nm0475542,Koreyoshi Kurahara
tt0085994,movie,Nate and Hayes,1983,99,"Action,Adventure,Comedy",6.2,1815,nm0265564,Ferdinand Fairfax
tt0085995,movie,Vacation,1983,98,"Adventure,Comedy",7.4,90873,nm0000601,Harold Ramis
tt0086005,movie,Never Cry Wolf,1983,105,"Adventure,Drama",7.5,7335,nm0050597,Carroll Ballard
tt0086006,movie,Never Say Never Again,1983,134,"Action,Adventure,Thriller",6.2,57936,nm0449984,Irvin Kershner
tt0086011,movie,A Night in Heaven,1983,83,"Drama,Romance",4.3,1107,nm0000814,John G. Avildsen
tt0086013,movie,Nightbeast,1982,80,"Horror,Sci-Fi",4,1242,nm0230629,Don Dohler
tt0086014,movie,Nightmares,1983,99,"Horror,Sci-Fi",5.8,2755,nm0765121,Joseph Sargent
tt0086022,movie,Nostalgia,1983,125,Drama,8.1,20227,nm0001789,Andrei Tarkovsky
tt0086026,movie,Extra Terrestrial Visitors,1983,80,"Fantasy,Horror,Sci-Fi",2,4148,nm0685034,Juan Piquer Simón
tt0086034,movie,Octopussy,1983,131,"Action,Adventure,Thriller",6.6,89769,nm0322515,John Glen
tt0086036,movie,Of Unknown Origin,1983,89,"Horror,Thriller",6.1,2595,nm0181902,George P. Cosmatos
tt0086050,movie,One Dark Night,1982,89,Horror,5.7,2329,nm0572951,Tom McLoughlin
tt0086058,movie,The Osterman Weekend,1983,103,"Action,Drama,Thriller",5.9,7651,nm0001603,Sam Peckinpah
tt0086066,movie,The Outsiders,1983,91,"Crime,Drama",7.1,70917,nm0000338,Francis Ford Coppola
tt0086079,movie,Papy fait de la résistance,1983,102,"Comedy,Music,War",6.8,2564,nm0688585,Jean-Marie Poiré
tt0086087,movie,Pauline at the Beach,1983,95,"Comedy,Drama,Romance",7.4,6130,nm0006445,Éric Rohmer
tt0086102,movie,Phar Lap,1983,107,"Biography,Drama,Family",7.3,1554,nm0934578,Simon Wincer
tt0086112,movie,The Pirates of Penzance,1983,112,"Comedy,Musical,Romance",7.1,3083,nm0494879,Wilford Leach
tt0086113,movie,The Pit,1981,96,"Horror,Mystery",5.9,2142,nm0499641,Lew Lehman
tt0086129,movie,Porky's II: The Next Day,1983,98,Comedy,5.1,10363,nm0163706,Bob Clark
tt0086135,movie,Atlantis Interceptors,1983,92,"Action,Sci-Fi",4.9,1209,nm0219959,Ruggero Deodato
tt0086141,movie,Prisoners of the Lost Universe,1983,90,"Action,Adventure,Fantasy",3.7,1116,nm0545169,Terry Marcel
tt0086143,movie,Private School,1983,89,"Comedy,Romance",5.3,5470,nm0085457,Noel Black
tt0086148,movie,Golgo 13: The Professional,1983,94,"Action,Animation,Crime",6.8,2506,nm0223411,Osamu Dezaki
tt0086153,movie,First Name: Carmen,1983,85,"Crime,Drama,Music",6.5,3175,nm0000419,Jean-Luc Godard
tt0086154,movie,Psycho II,1983,113,"Crime,Horror,Mystery",6.5,22283,nm0002207,Richard Franklin
tt0086176,movie,Rats: Night of Terror,1984,97,"Horror,Sci-Fi",4.7,2159,nm0559769,Bruno Mattei
tt0086182,movie,Rembetiko,1983,110,"Biography,Drama,History",8.2,2500,nm0002948,Costas Ferris
tt0086190,movie,Star Wars: Episode VI - Return of the Jedi,1983,131,"Action,Adventure,Fantasy",8.3,902876,nm0549658,Richard Marquand
tt0086192,movie,Revenge of the Ninja,1983,90,"Action,Crime,Drama",6.1,4128,nm0278735,Sam Firstenberg
tt0086197,movie,The Right Stuff,1983,193,"Adventure,Biography,Drama",7.8,53802,nm0442241,Philip Kaufman
tt0086199,movie,Crime and Punishment,1983,93,"Crime,Drama",7.1,2012,nm0442454,Aki Kaurismäki
tt0086200,movie,Risky Business,1983,99,"Comedy,Crime,Drama",6.8,76325,nm0001887,Paul Brickman
tt0086203,movie,Rock & Rule,1983,77,"Animation,Fantasy,Music",6.6,2954,nm0807749,Clive Smith
tt0086216,movie,Rumble Fish,1983,94,"Crime,Drama,Romance",7.2,30103,nm0000338,Francis Ford Coppola
tt0086230,movie,Sadma,1983,141,Romance,8.4,2716,nm0536818,Balu Mahendra
tt0086231,movie,Sagara Sangamam,1983,160,"Drama,Musical,Romance",8.8,2508,nm0899649,K. Viswanath
tt0086232,movie,Sahara,1983,111,"Adventure,Drama",5,1313,nm0572132,Andrew V. McLaglen
tt0086242,movie,The Makioka Sisters,1983,140,"Drama,Romance",7.2,1329,nm0406728,Kon Ichikawa
tt0086248,movie,Scalps,1983,82,Horror,3.9,1081,nm0676248,Fred Olen Ray
